kic,fits_count,download
10159320,14,Y
10159347,14,Y
10159884,5,Y
10159900,15,Y
10159927,1,Y
10189607,17,Y
10189615,17,Y
10215856,17,Y
10208318,17,Y
10201016,8,Y
10201068,18,Y
10201081,17,Y
10208140,17,Y
10208149,6,Y
10208187,17,Y
10208196,18,Y
10208243,14,Y
10208330,15,Y
10200987,17,Y
10208352,14,Y
10208355,17,Y
10208370,17,Y
10215682,14,Y
10215697,17,Y
10215699,17,Y
10215713,17,Y
10215732,17,Y
10200994,17,Y
10200976,2,Y
10189651,18,Y
10197121,17,Y
10189665,1,Y
10196914,16,Y
10196943,17,Y
10196970,8,Y
10197026,18,Y
10197090,17,Y
10197103,17,Y
10197110,17,Y
10197191,17,Y
10200957,17,Y
10197198,17,Y
10197202,17,Y
10200892,18,Y
10200900,18,Y
10200908,1,Y
10200930,14,Y
10200932,1,Y
10200948,6,Y
10155469,15,Y
10149906,17,Y
10149905,17,Y
10258136,17,Y
10253253,17,Y
10253278,17,Y
10253286,17,Y
10253299,18,Y
10253303,17,Y
10253304,17,Y
10253307,18,Y
10258126,17,Y
10258138,17,Y
10253173,4,Y
10258140,17,Y
10258143,17,Y
10258144,17,Y
1025816,1,Y
10258197,17,Y
10258208,17,Y
10258228,18,Y
10258245,17,Y
10253213,17,Y
10253172,4,Y
10149896,2,Y
10227353,14,Y
10222512,14,Y
10222532,11,Y
10222553,14,Y
10222567,15,Y
10222575,11,Y
10222614,14,Y
10227316,14,Y
10227329,14,Y
10227365,15,Y
10253148,17,Y
10227554,6,Y
10227570,14,Y
10227577,14,Y
10227590,15,Y
10227652,15,Y
10227674,15,Y
10227712,15,Y
10253102,18,Y
10130884,17,Y
10130902,17,Y
10130919,2,Y
10149619,17,Y
10145376,14,Y
10145423,17,Y
10145434,17,Y
10145439,17,Y
10145715,17,Y
10145729,17,Y
10145732,17,Y
10145736,18,Y
10149642,17,Y
10130928,18,Y
10149652,17,Y
10149694,18,Y
10149706,17,Y
10149748,17,Y
10149793,14,Y
10149845,18,Y
10149888,12,Y
10149895,18,Y
10145297,18,Y
10145279,18,Y
10142102,17,Y
10136255,17,Y
10130967,17,Y
10131030,18,Y
10131068,3,Y
10131101,18,Y
10131122,17,Y
10131136,17,Y
10131205,8,Y
10135959,17,Y
10135969,17,Y
10135988,17,Y
10135989,4,Y
10135992,17,Y
10136036,2,Y
10136100,17,Y
10136108,17,Y
10136162,17,Y
10136195,3,Y
10215780,17,Y
10215895,1,Y
10201822,13,Y
10160319,14,Y
10155795,14,Y
10155881,15,Y
10160162,13,Y
10160253,4,Y
10160285,7,Y
10160286,14,Y
10160304,14,Y
10160355,14,Y
10155784,14,Y
10160441,2,Y
10160455,11,Y
10160460,14,Y
10160465,14,Y
10160480,14,Y
10185859,17,Y
10185871,16,Y
10185903,3,Y
10155787,7,Y
10155753,14,Y
10185912,17,Y
10150052,17,Y
10145954,17,Y
10149913,4,Y
10149928,17,Y
10149949,17,Y
10149989,17,Y
10149993,18,Y
10150018,4,Y
10150022,17,Y
10150069,17,Y
10155749,14,Y
10150202,9,Y
10152621,14,Y
10152650,3,Y
10155710,13,Y
10155724,14,Y
10155726,15,Y
10155729,14,Y
10155731,14,Y
10185904,17,Y
10185922,17,Y
10215903,18,Y
10197441,17,Y
10197293,17,Y
10197310,18,Y
10197328,18,Y
10197340,17,Y
10197348,17,Y
10197380,18,Y
10197407,17,Y
10197434,17,Y
10197460,1,Y
10197232,6,Y
10201197,16,Y
10201244,1,Y
10201303,17,Y
10201494,1,Y
10201604,17,Y
10201711,16,Y
10201732,17,Y
10201814,14,Y
10197291,17,Y
10197227,17,Y
10185926,17,Y
10189772,5,Y
10185979,17,Y
10185996,1,Y
10185998,17,Y
10186018,18,Y
10186022,17,Y
10186037,1,Y
10189674,18,Y
10189770,17,Y
10189803,2,Y
10190029,18,Y
10189809,17,Y
10189880,18,Y
10189882,17,Y
10189884,17,Y
10189889,18,Y
10189920,18,Y
10189953,4,Y
10189985,17,Y
10145950,17,Y
10145930,17,Y
10145863,17,Y
10253404,17,Y
10227976,14,Y
10228045,14,Y
10228079,14,Y
10253331,17,Y
10253371,17,Y
10253375,4,Y
10253399,17,Y
10253403,17,Y
10253421,18,Y
10227872,15,Y
10253438,17,Y
10253453,1,Y
10253457,17,Y
10253519,17,Y
10258273,17,Y
10258279,18,Y
10258284,17,Y
10258303,17,Y
10227919,14,Y
10227851,2,Y
10145852,16,Y
10222660,15,Y
10215905,17,Y
10215913,18,Y
10215924,14,Y
10215967,17,Y
10222616,11,Y
10222649,14,Y
10222653,14,Y
10222658,14,Y
10222667,15,Y
10227825,2,Y
10222680,15,Y
10222716,15,Y
10222720,14,Y
10222726,15,Y
10222736,11,Y
10227713,5,Y
10227754,7,Y
10227755,14,Y
10258307,16,Y
10258313,17,Y
10258318,17,Y
10136388,8,Y
10136281,17,Y
10136291,18,Y
10136293,8,Y
10136307,18,Y
10136324,3,Y
10136355,17,Y
10136365,14,Y
10136370,17,Y
10136404,17,Y
10258322,17,Y
10145773,15,Y
10145777,1,Y
10145778,17,Y
10145782,2,Y
10145789,17,Y
10145824,1,Y
10145827,16,Y
10145851,14,Y
10136258,17,Y
10136256,15,Y
10131594,17,Y
10131550,17,Y
10258346,17,Y
10258377,7,Y
10258380,2,Y
10258383,17,Y
10258402,18,Y
10258460,18,Y
10131225,17,Y
10131300,2,Y
10131329,17,Y
10131409,17,Y
10131438,2,Y
10131454,3,Y
10131494,1,Y
10131504,17,Y
10131515,18,Y
10131531,17,Y
10131543,17,Y
10190593,17,Y
11560273,17,Y
4771201,17,Y
4827910,17,Y
4840519,15,Y
4844804,14,Y
4845003,14,Y
4663267,15,Y
4756171,15,Y
4814229,2,Y
4821709,17,Y
4738249,18,Y
4761183,15,Y
4840978,2,Y
4771137,18,Y
4771149,17,Y
4679988,17,Y
4664754,14,Y
4743188,17,Y
4756725,14,Y
4756798,8,Y
4824872,17,Y
4824987,17,Y
4829243,18,Y
4832949,17,Y
4842166,15,Y
4670846,15,Y
4680543,18,Y
4825003,9,Y
4671239,12,Y
4815965,14,Y
4770092,18,Y
4760946,15,Y
4756092,14,Y
4751659,15,Y
4740780,17,Y
4661703,13,Y
4667734,13,Y
4667807,14,Y
4677140,17,Y
4726192,13,Y
4774194,18,Y
4819528,17,Y
4661946,14,Y
4661980,15,Y
4667875,14,Y
4726268,14,Y
4726489,13,Y
4741484,18,Y
4768611,17,Y
4768677,18,Y
4768731,18,Y
4819916,18,Y
4827352,16,Y
4668393,14,Y
4769007,18,Y
4827662,18,Y
4831769,18,Y
4751561,11,Y
4769505,17,Y
4844622,14,Y
4668993,14,Y
4825614,17,Y
4681233,17,Y
11616641,17,Y
4949769,17,Y
4989879,14,Y
5004660,16,Y
5008689,17,Y
4847602,4,Y
5004705,17,Y
5008966,17,Y
4861194,18,Y
4861364,18,Y
4936463,7,Y
4848216,15,Y
4917786,9,Y
4929747,11,Y
4944828,18,Y
4949795,17,Y
4772953,18,Y
4949797,17,Y
4949825,17,Y
4861821,17,Y
4945285,17,Y
4945346,17,Y
4848532,4,Y
4862155,17,Y
4904941,13,Y
4914032,17,Y
5010054,16,Y
4856549,8,Y
4862730,17,Y
4906988,18,Y
4860686,18,Y
4851881,14,Y
4847343,15,Y
5004524,17,Y
4818144,14,Y
4846539,14,Y
4739791,2,Y
4749912,14,Y
4754310,15,Y
4757923,14,Y
4763381,15,Y
4763776,14,Y
4773088,17,Y
4826031,18,Y
4826145,17,Y
4919814,18,Y
4935181,13,Y
4851365,14,Y
4859559,17,Y
4859694,17,Y
4902475,13,Y
4916395,17,Y
4927985,15,Y
4932013,14,Y
4954074,13,Y
4988995,14,Y
5008211,17,Y
4860444,18,Y
4928203,15,Y
4935606,15,Y
4989382,14,Y
4736074,18,Y
4725764,14,Y
4826652,16,Y
4545729,18,Y
4660665,15,Y
4660797,15,Y
4466498,17,Y
4466676,17,Y
4473083,14,Y
4479000,14,Y
4552395,17,Y
4567400,14,Y
4567531,15,Y
4588115,18,Y
4457734,17,Y
4473450,14,Y
4489264,17,Y
4572083,2,Y
4740598,18,Y
4450024,17,Y
4450028,18,Y
4473933,15,Y
4480013,14,Y
4489387,16,Y
4633249,11,Y
4633350,14,Y
4651220,16,Y
4450472,18,Y
4458346,17,Y
4578488,15,Y
4651273,17,Y
4651312,17,Y
4281581,15,Y
4263546,17,Y
4245945,17,Y
4180718,11,Y
4274730,15,Y
4274748,15,Y
4351212,16,Y
4358582,14,Y
4374122,15,Y
4385329,14,Y
4179264,14,Y
4367611,17,Y
4386091,15,Y
4244642,18,Y
4262505,18,Y
4345266,18,Y
4351680,18,Y
4352050,18,Y
4359049,18,Y
4367788,17,Y
4174234,11,Y
4245449,18,Y
4270312,15,Y
4345697,17,Y
4374812,15,Y
4381221,15,Y
4386947,14,Y
4448848,17,Y
4245742,18,Y
4281390,15,Y
4359851,5,Y
4474407,15,Y
4646848,18,Y
4458918,17,Y
4544587,18,Y
4575908,14,Y
4637562,18,Y
4648848,18,Y
4477747,15,Y
4483781,14,Y
4575944,13,Y
4576280,14,Y
4585946,17,Y
4484128,14,Y
4556345,18,Y
4571091,14,Y
4644922,18,Y
4649462,17,Y
4660027,15,Y
4660255,14,Y
4457122,18,Y
4576934,14,Y
4457352,18,Y
4485025,14,Y
4552374,17,Y
4587528,18,Y
4846926,14,Y
4733318,18,Y
4740125,18,Y
4764008,14,Y
4773318,17,Y
4843037,15,Y
4566632,11,Y
4464287,18,Y
4470124,2,Y
4659476,15,Y
4470141,14,Y
4481004,15,Y
4547321,17,Y
4574142,15,Y
4458984,17,Y
4476011,15,Y
4476062,14,Y
4640798,17,Y
4459285,18,Y
4476139,14,Y
4476392,14,Y
4543058,18,Y
4547830,18,Y
4554781,17,Y
4454906,18,Y
4454980,17,Y
4482231,15,Y
4569596,14,Y
4641506,17,Y
4641519,17,Y
4459939,18,Y
4548647,18,Y
4636938,17,Y
4641634,8,Y
4477104,15,Y
4550909,17,Y
4575392,11,Y
4937206,13,Y
4937327,5,Y
4937340,14,Y
5184526,15,Y
5269411,17,Y
5295234,17,Y
5301952,17,Y
5200605,14,Y
5269603,18,Y
5273195,18,Y
5302167,18,Y
5184472,18,Y
5209669,18,Y
5215576,17,Y
5220528,17,Y
5264888,17,Y
5302556,17,Y
5193550,14,Y
5176879,18,Y
5215672,17,Y
5220762,18,Y
5265212,17,Y
5184761,17,Y
5216092,18,Y
5270419,18,Y
5287939,14,Y
5288019,15,Y
5296455,17,Y
5296647,18,Y
5296831,18,Y
5343020,13,Y
5356349,17,Y
5219798,18,Y
5295005,17,Y
5255939,14,Y
5219708,17,Y
5266369,18,Y
5254208,10,Y
5262939,17,Y
5281818,15,Y
5299861,18,Y
5182822,17,Y
5213049,17,Y
5213053,17,Y
5218618,17,Y
5267867,8,Y
5183039,18,Y
5199436,11,Y
5206767,18,Y
5218835,18,Y
5286221,15,Y
5199772,14,Y
5213792,18,Y
5219207,17,Y
5263687,17,Y
5290466,15,Y
5294064,17,Y
5300719,18,Y
5214214,18,Y
5286780,14,Y
5301075,18,Y
5301091,18,Y
5179232,14,Y
5360750,18,Y
5371234,14,Y
5375003,14,Y
5310857,17,Y
5386699,14,Y
5390733,17,Y
5445867,18,Y
5455434,14,Y
5304893,17,Y
5305072,17,Y
5391059,18,Y
5391338,17,Y
5396110,18,Y
5429092,14,Y
5429223,14,Y
5437243,18,Y
5441075,14,Y
5446009,17,Y
5446082,18,Y
5305496,17,Y
5305709,17,Y
5340560,11,Y
5353738,17,Y
5359242,17,Y
5387719,18,Y
5396936,17,Y
5397160,17,Y
5429911,14,Y
5442481,18,Y
5305977,18,Y
5388155,18,Y
5386403,17,Y
5310172,14,Y
5389234,18,Y
5376642,14,Y
5351324,18,Y
5384194,18,Y
5393984,17,Y
5343997,14,Y
5351540,17,Y
5357279,18,Y
5361145,18,Y
5394238,14,Y
5427445,13,Y
5435923,17,Y
5439660,12,Y
5427596,14,Y
5450307,18,Y
5308609,18,Y
5308851,18,Y
5352027,14,Y
5376150,15,Y
5390069,17,Y
5394705,17,Y
5450428,18,Y
5440370,17,Y
5304456,14,Y
5304548,17,Y
5309796,18,Y
5309849,18,Y
5358212,17,Y
5376614,14,Y
5262746,17,Y
5253740,14,Y
4850046,14,Y
5027780,6,Y
5003342,17,Y
5020065,14,Y
5036491,17,Y
5104194,14,Y
5176131,18,Y
5024146,3,Y
5036493,17,Y
5104259,15,Y
5114262,15,Y
5027441,14,Y
5027497,14,Y
5037068,17,Y
5096151,14,Y
5078426,13,Y
5217688,16,Y
5021329,15,Y
5021371,11,Y
5024447,14,Y
5037710,17,Y
5037807,18,Y
5079114,14,Y
5115330,15,Y
5017127,15,Y
5031653,17,Y
5112438,15,Y
5115637,15,Y
5171598,17,Y
5038493,17,Y
4952608,18,Y
4927432,11,Y
4919809,14,Y
4851072,14,Y
4863077,18,Y
4907266,18,Y
4937512,15,Y
5006437,17,Y
4907533,16,Y
4937872,14,Y
4951030,18,Y
5001685,17,Y
5014857,11,Y
4857734,17,Y
4930913,14,Y
4938893,14,Y
4939281,15,Y
4946627,18,Y
4857845,17,Y
4927048,13,Y
4939472,14,Y
4947130,18,Y
4951711,17,Y
4994506,18,Y
4858525,17,Y
4863836,17,Y
4927192,14,Y
4931331,11,Y
4952259,18,Y
5002968,18,Y
5015667,11,Y
5032343,17,Y
5032833,17,Y
5097379,17,Y
5123246,17,Y
5130068,17,Y
5175633,17,Y
5175668,18,Y
5035849,18,Y
5095511,12,Y
5296838,17,Y
5302889,17,Y
5181100,17,Y
5184863,18,Y
5185032,18,Y
5284262,15,Y
5297681,18,Y
5303322,17,Y
5185321,18,Y
5185328,17,Y
5201596,14,Y
5201695,14,Y
5211271,17,Y
5253014,14,Y
5280983,14,Y
5298310,17,Y
5176446,18,Y
5198322,11,Y
5198390,14,Y
5201872,15,Y
5271270,16,Y
5298349,17,Y
5129989,14,Y
5113708,14,Y
5112555,14,Y
5103476,14,Y
5120190,18,Y
5022535,14,Y
5093851,18,Y
5097690,18,Y
5112754,14,Y
5033298,18,Y
5094011,17,Y
5110034,14,Y
5121044,17,Y
5022943,14,Y
5040003,18,Y
5040287,18,Y
5106292,15,Y
5110283,14,Y
5110407,13,Y
5083330,16,Y
5129031,18,Y
5166899,14,Y
5023711,10,Y
5034393,18,Y
5083543,14,Y
5090560,17,Y
5129738,18,Y
5167364,14,Y
5025999,14,Y
5095232,18,Y
5098880,17,Y
4178654,14,Y
4447461,9,Y
4447268,18,Y
12366894,8,Y
12071873,16,Y
12116009,17,Y
12164921,17,Y
12164981,17,Y
12164998,17,Y
12061895,18,Y
12068180,18,Y
12116298,18,Y
12454841,17,Y
12217403,18,Y
12317342,17,Y
12353844,17,Y
12307076,18,Y
12403331,14,Y
12158513,17,Y
12169787,18,Y
12303344,17,Y
12303426,17,Y
12417360,18,Y
12417739,18,Y
12456062,17,Y
12204797,18,Y
12218729,18,Y
12258300,18,Y
12258334,17,Y
12355580,17,Y
12167188,17,Y
12304851,18,Y
12013490,17,Y
12010646,8,Y
12004886,11,Y
12004834,14,Y
12055345,18,Y
12066583,18,Y
12107363,17,Y
12018440,16,Y
12066629,17,Y
12102551,15,Y
12110876,17,Y
12118372,14,Y
12121664,17,Y
12023218,17,Y
12023386,18,Y
12102905,14,Y
12159463,18,Y
12060710,17,Y
12067111,17,Y
12104197,17,Y
12108566,4,Y
12118993,17,Y
12024018,18,Y
12071317,18,Y
12159988,17,Y
12160001,9,Y
12160023,17,Y
12024065,18,Y
12150968,14,Y
12061605,17,Y
12164840,17,Y
12315130,17,Y
12418612,18,Y
12215566,18,Y
1849555,18,Y
2156998,18,Y
12553358,16,Y
12553408,18,Y
1849785,17,Y
1872262,17,Y
12553711,2,Y
12644119,16,Y
1429120,17,Y
1570349,17,Y
12599700,17,Y
12688835,17,Y
12884536,18,Y
2020437,17,Y
2158208,18,Y
12470317,18,Y
12554260,17,Y
12644455,17,Y
12884588,18,Y
1873493,17,Y
12689656,18,Y
12737160,18,Y
1572201,18,Y
12470673,17,Y
12470748,17,Y
12885505,18,Y
1573094,14,Y
3628259,16,Y
1872192,17,Y
1297272,15,Y
12215705,14,Y
1296721,17,Y
12255108,18,Y
12351586,17,Y
12356489,17,Y
12356839,17,Y
12202133,18,Y
12216210,17,Y
12357074,18,Y
12357103,18,Y
12365293,18,Y
12453873,16,Y
12458437,17,Y
12266450,17,Y
12306556,18,Y
12352655,18,Y
12306687,17,Y
12365624,18,Y
12402792,18,Y
12454613,18,Y
12217281,18,Y
12217283,18,Y
12217319,17,Y
12402804,16,Y
2156514,18,Y
12505815,17,Y
2011145,17,Y
2156906,14,Y
12834393,18,Y
12018074,18,Y
12121101,18,Y
3658906,15,Y
11764532,18,Y
11603064,15,Y
11619202,18,Y
11495838,14,Y
11499958,13,Y
11507705,18,Y
11513790,14,Y
11559263,18,Y
11565158,18,Y
11663521,18,Y
11709752,4,Y
11773830,18,Y
11665401,14,Y
11704101,4,Y
11665531,18,Y
12011818,17,Y
11700185,15,Y
11722906,18,Y
11769853,17,Y
11706231,16,Y
11723125,16,Y
11766583,17,Y
11774585,17,Y
11649459,15,Y
11666141,18,Y
11700599,15,Y
11723564,18,Y
11753352,14,Y
11758901,18,Y
11564957,17,Y
11618937,17,Y
11558911,17,Y
11495417,14,Y
11469049,18,Y
11616901,17,Y
11515221,18,Y
11572363,18,Y
11465012,17,Y
11497597,14,Y
11520150,17,Y
11606351,18,Y
11509728,18,Y
11515679,17,Y
11567018,18,Y
11567149,17,Y
11597669,3,Y
11617670,17,Y
11509792,18,Y
11511815,17,Y
11520787,14,Y
11612551,17,Y
11494620,14,Y
11506859,18,Y
11512772,18,Y
11512820,18,Y
11521678,17,Y
11607091,17,Y
11521813,18,Y
11564366,16,Y
11618775,5,Y
11766805,17,Y
11774845,18,Y
11666274,14,Y
11817075,18,Y
11919056,14,Y
11972387,18,Y
11809145,18,Y
11861688,17,Y
11809346,17,Y
11870234,17,Y
12157358,16,Y
12157366,18,Y
12016517,17,Y
12052643,13,Y
12068524,17,Y
12068928,17,Y
12072363,18,Y
12105744,18,Y
12116370,17,Y
12062085,17,Y
12072637,14,Y
12153134,17,Y
11973544,17,Y
12072666,18,Y
12007057,18,Y
12017411,17,Y
12053419,15,Y
12153613,17,Y
12007544,17,Y
12073334,18,Y
12073340,14,Y
11861572,16,Y
11817027,14,Y
11670605,17,Y
11972298,17,Y
11713245,18,Y
11759220,14,Y
11759262,18,Y
11766996,18,Y
11666429,18,Y
11666503,18,Y
11713454,17,Y
11904719,15,Y
11811856,18,Y
11910896,16,Y
11960342,17,Y
11868592,18,Y
11868738,17,Y
11868854,15,Y
11923068,17,Y
11971449,17,Y
11971490,17,Y
11808256,17,Y
11820346,17,Y
11905562,15,Y
11911214,18,Y
11967356,18,Y
11967633,18,Y
11869310,17,Y
11923629,18,Y
11955208,14,Y
11955225,14,Y
3643155,15,Y
3659012,15,Y
4379932,14,Y
4136285,2,Y
4078955,11,Y
3962433,11,Y
4168016,14,Y
3970729,15,Y
4070633,14,Y
4075096,13,Y
4141464,18,Y
4168490,13,Y
3966749,14,Y
3966950,15,Y
4066066,15,Y
4136161,18,Y
4136253,17,Y
4136314,17,Y
4060411,17,Y
4141562,18,Y
4149720,17,Y
4168579,15,Y
3956238,18,Y
3963011,14,Y
3967018,14,Y
4042417,16,Y
4075816,4,Y
4141760,18,Y
4141766,17,Y
4149900,18,Y
4150136,17,Y
4160235,18,Y
4057033,18,Y
3974043,14,Y
4165903,11,Y
4157849,18,Y
4077275,14,Y
4077442,15,Y
4137903,18,Y
4137964,18,Y
4156254,18,Y
4037476,17,Y
4068256,14,Y
4077558,15,Y
4077625,15,Y
4144327,17,Y
3954136,18,Y
3969154,14,Y
3969227,11,Y
4045214,18,Y
4077678,14,Y
4138654,18,Y
4138848,18,Y
4165502,11,Y
4165527,14,Y
4047915,17,Y
4047930,17,Y
3954798,18,Y
3958491,1,Y
3969800,15,Y
4048325,17,Y
4056751,18,Y
4069477,15,Y
3971625,14,Y
4160676,14,Y
4160683,14,Y
4277242,15,Y
4176455,14,Y
4348313,18,Y
4348431,17,Y
4383044,14,Y
4446044,18,Y
4273076,14,Y
4273285,14,Y
4273425,15,Y
4283612,15,Y
4283747,14,Y
4356964,18,Y
4372282,15,Y
4372379,14,Y
4446192,18,Y
4248433,4,Y
4273619,15,Y
4349067,18,Y
4357275,18,Y
4248941,18,Y
4243442,17,Y
4243461,17,Y
4261149,17,Y
4357960,18,Y
4357967,18,Y
4178200,14,Y
4178376,14,Y
4358355,18,Y
4171717,14,Y
4255006,18,Y
4042872,18,Y
4175741,11,Y
4043008,16,Y
4050047,18,Y
4150497,17,Y
4160876,18,Y
3972123,14,Y
4036313,17,Y
4043227,18,Y
4043389,18,Y
4055004,17,Y
4071949,14,Y
4071967,14,Y
4390902,17,Y
4263878,17,Y
4263932,17,Y
4364460,3,Y
4364549,15,Y
4376559,14,Y
4381649,14,Y
4391108,8,Y
4391466,18,Y
4264365,18,Y
4264546,18,Y
4276821,14,Y
4355661,17,Y
4246864,17,Y
4277145,13,Y
4171102,15,Y
4060533,18,Y
4055330,18,Y
3659087,11,Y
3852839,18,Y
3549707,17,Y
3556847,15,Y
3560871,11,Y
3629430,17,Y
3655513,8,Y
3660286,14,Y
3942775,17,Y
3749833,17,Y
3760972,14,Y
3761010,15,Y
3862171,14,Y
3943032,17,Y
3765054,15,Y
3858729,15,Y
4170511,15,Y
3862244,15,Y
3862353,5,Y
3750261,17,Y
3756613,14,Y
3761641,15,Y
3839928,14,Y
3839930,14,Y
3870389,14,Y
3735674,17,Y
3750536,17,Y
3863082,15,Y
3938291,18,Y
3746682,17,Y
3545240,17,Y
3542167,18,Y
3734244,18,Y
3663904,14,Y
3732915,18,Y
3457172,14,Y
3526901,14,Y
3540952,18,Y
3547996,18,Y
3555191,15,Y
3733046,17,Y
3733123,15,Y
3733205,14,Y
3527240,17,Y
3532734,18,Y
3548369,17,Y
3555678,14,Y
3633806,18,Y
3633889,18,Y
3663215,14,Y
3733480,18,Y
3527325,17,Y
3532982,18,Y
3548480,17,Y
3556200,14,Y
3560436,15,Y
3533435,14,Y
3545038,16,Y
3560660,15,Y
3648131,18,Y
3655115,15,Y
3757015,15,Y
3835482,17,Y
3853654,18,Y
3936252,18,Y
3748535,18,Y
3837702,18,Y
3837722,17,Y
3847763,16,Y
3860413,15,Y
3868442,15,Y
3744192,18,Y
3764025,14,Y
3865358,14,Y
3868759,13,Y
3838239,16,Y
3855151,14,Y
3749234,18,Y
3760002,15,Y
3861139,15,Y
3869322,15,Y
3869393,14,Y
3869445,10,Y
3942280,18,Y
3848528,17,Y
3865991,15,Y
3942575,17,Y
3866008,12,Y
4055059,14,Y
4060287,14,Y
4077006,14,Y
4164369,14,Y
3748458,17,Y
3851151,18,Y
3863594,15,Y
3864456,13,Y
3867256,15,Y
3867299,14,Y
3939134,18,Y
3757640,15,Y
3850086,18,Y
3859512,14,Y
3935088,16,Y
3939209,17,Y
3939534,18,Y
3946749,17,Y
3757814,14,Y
3762528,11,Y
3762557,14,Y
3762741,14,Y
3850331,18,Y
3867676,6,Y
3935200,17,Y
3747641,14,Y
3757951,14,Y
3836772,18,Y
3854231,17,Y
3935534,17,Y
3940372,17,Y
3751292,17,Y
3847563,18,Y
3850810,18,Y
3864417,15,Y
5397422,17,Y
10190607,17,Y
10139791,18,Y
10133360,17,Y
10133378,17,Y
10133390,17,Y
10133423,17,Y
10139630,18,Y
10139656,18,Y
10139674,18,Y
10139680,14,Y
10139685,17,Y
10139686,17,Y
10139688,17,Y
10139746,17,Y
10139790,14,Y
10139798,4,Y
10153774,14,Y
10147488,17,Y
10147492,18,Y
10147501,14,Y
10147550,17,Y
10147559,17,Y
10147635,18,Y
10147660,17,Y
10147699,17,Y
10147729,14,Y
10147745,17,Y
10147755,18,Y
10147771,17,Y
10153742,14,Y
10133353,1,Y
10133317,17,Y
10133266,17,Y
10133246,14,Y
10255535,3,Y
10255538,17,Y
10255557,17,Y
10255586,18,Y
10255610,17,Y
10255668,17,Y
10255689,4,Y
10255692,17,Y
1026165,14,Y
1026180,4,Y
10262208,1,Y
10262210,9,Y
10262227,13,Y
10262272,17,Y
10262310,17,Y
10262367,17,Y
10262418,15,Y
10262449,14,Y
10262450,14,Y
10262461,16,Y
10262466,17,Y
10133056,16,Y
10133095,17,Y
10133104,18,Y
10133176,18,Y
10133203,17,Y
10133215,3,Y
10153760,14,Y
10153785,7,Y
10190659,17,Y
10191650,17,Y
10187085,17,Y
10187091,17,Y
10187106,17,Y
10187123,17,Y
10187163,18,Y
10187180,17,Y
10187218,17,Y
10187247,17,Y
10187248,17,Y
10187290,17,Y
10187304,17,Y
10187319,17,Y
10187346,16,Y
10191687,2,Y
10153806,15,Y
10191751,17,Y
10191812,6,Y
10191831,17,Y
10191846,17,Y
10191859,18,Y
10191881,17,Y
10191892,18,Y
10191909,4,Y
10191945,17,Y
10191960,17,Y
10191981,17,Y
10198773,17,Y
10198779,17,Y
10162736,14,Y
10162688,14,Y
10162683,3,Y
10162669,11,Y
10153849,14,Y
10153878,14,Y
10153901,11,Y
10153943,14,Y
10153969,15,Y
10157229,14,Y
10157280,14,Y
10157282,2,Y
10157288,14,Y
10157328,14,Y
10157339,14,Y
10157350,14,Y
10157355,14,Y
10157371,14,Y
10157384,14,Y
10157385,14,Y
10157404,14,Y
10162403,14,Y
10162406,14,Y
10162416,14,Y
10162436,15,Y
10162566,14,Y
10162567,14,Y
10162588,14,Y
10162599,14,Y
10162620,14,Y
10162653,14,Y
10255472,17,Y
10255447,17,Y
10255404,9,Y
10191297,17,Y
10186745,17,Y
10186764,18,Y
10186780,17,Y
10186796,18,Y
10186803,18,Y
10186813,17,Y
10186824,17,Y
10186957,17,Y
10187071,17,Y
10191247,18,Y
10191248,17,Y
10191257,17,Y
10191272,18,Y
10191367,17,Y
10230435,14,Y
10191401,18,Y
10191459,17,Y
10191527,17,Y
10191530,17,Y
10191618,17,Y
10191644,17,Y
10198588,17,Y
10198595,4,Y
10198653,17,Y
10198664,17,Y
10198665,17,Y
10198682,17,Y
10198696,17,Y
10162393,14,Y
10162386,11,Y
10162375,15,Y
10162201,14,Y
10153668,14,Y
10153673,14,Y
10153725,11,Y
10153732,14,Y
10153736,14,Y
10153738,11,Y
10153739,15,Y
10157024,14,Y
10157060,14,Y
10157070,14,Y
10157075,14,Y
10157116,14,Y
10157120,15,Y
10157123,11,Y
10157184,14,Y
10157185,14,Y
10157190,14,Y
10157215,14,Y
10157228,14,Y
10161943,15,Y
10161960,14,Y
10162024,11,Y
10162027,14,Y
10162036,15,Y
10162142,14,Y
10162150,14,Y
10162197,14,Y
10198698,17,Y
10198744,17,Y
10198761,18,Y
10220102,11,Y
10220166,14,Y
10220179,14,Y
10220213,15,Y
10224255,14,Y
10224257,13,Y
10224263,14,Y
10224274,14,Y
10224308,14,Y
10224343,14,Y
10224361,14,Y
10224364,13,Y
10224376,13,Y
10224396,14,Y
10224405,14,Y
10224424,14,Y
10230198,11,Y
10230237,15,Y
10230252,14,Y
10230256,14,Y
10230269,11,Y
10230345,11,Y
10230369,2,Y
10230397,3,Y
10230401,15,Y
10230408,14,Y
10230416,14,Y
10230420,11,Y
10220140,13,Y
10220086,14,Y
10203149,17,Y
10220082,13,Y
10203168,18,Y
10203177,18,Y
10203196,17,Y
10203210,18,Y
10203218,14,Y
10203246,17,Y
10203247,18,Y
10203255,18,Y
10203256,16,Y
10203314,17,Y
10203328,17,Y
10203345,17,Y
10213141,2,Y
10213142,2,Y
10213149,17,Y
10213169,17,Y
10213217,18,Y
10213225,18,Y
10213263,18,Y
10213353,18,Y
10213383,18,Y
